TxnFee(MATIC),TxnFee(USD)
0.000261331,0.000217819
0.000422438,0.000352102
0.000258028,0.000215066
0.0005427,0.00045234
0.00051228,0.000426985
0.000602048,0.000501807
0.000890971,0.000742624
0.000493765,0.000411553
0.000257396,0.000214539
0.000238111,0.000198465
0.000274555,0.000228842
0.000583049,0.000485971
0.0004446,0.000370574
0.00027523,0.000229404
0.001520843,0.001267622
0.000492086,0.000410154
0.000499457,0.000416298
0.000245842,0.000204909
0.0004506,0.000375575
0.000526682,0.00043899
0.000339715,0.000283153
0.00057888,0.000482496
0.000253985,0.000211696
0.00027523,0.000229404
0.000583049,0.000485971
0.000950369,0.000792132
0.000365165,0.000304365
0.000253985,0.000211696
0.000278753,0.00023234
0.000531,0.000442589
0.00057888,0.000482496
0.000546432,0.000455451
0.00062461,0.000520612
0.0004446,0.000370574
0.000526682,0.00043899
0.00027523,0.000229404
0.000532754,0.000444051
0.000262231,0.00021857
0.0004506,0.000375575
0.000254609,0.000212216
0.000950369,0.000792132
0.000583049,0.000485971
0.000253985,0.000211696
0.000274555,0.000228842
0.00027523,0.000229404
0.00057888,0.000482496
0.000540562,0.000450558
0.000524892,0.000437497
0.000876852,0.000730856
0.000253985,0.000211696
0.000274555,0.000228842
0.000583049,0.000485971
0.0004446,0.000370574
0.00027523,0.000229404
0.000262231,0.00021857
0.000532754,0.000444051
0.0004506,0.000375575
0.000274555,0.000228842
0.000526682,0.00043899
0.00057888,0.000482496
0.000546432,0.000455451
0.000253985,0.000211696
0.000950369,0.000792132
0.000278753,0.00023234
0.00027523,0.000229404
0.000583049,0.000485971
0.000253985,0.000211696
0.000531,0.000442589
0.00052415,0.000436879
0.000627389,0.000522929
0.0004446,0.000370574
0.00062461,0.000520612
0.000876852,0.000730856
0.000540562,0.000450558
0.000514507,0.000428842
0.000520843,0.000434123
0.000719299,0.000599536
0.000262231,0.00021857
0.002504575,0.002087563
0.000532754,0.000444051
0.00027523,0.000229404
0.0004506,0.000375575
0.000524892,0.000437497
0.000253985,0.000211696
0.000583049,0.000485971
0.000950369,0.000792132
0.000526682,0.00043899
0.00057888,0.000482496
0.000546432,0.000455451
0.000274555,0.000228842
0.00027523,0.000229404
0.0004446,0.000370574
0.000253985,0.000211696
0.000583049,0.000485971
0.000262231,0.00021857
0.000532754,0.000444051
0.000274555,0.000228842
0.0004506,0.000375575
0.000950369,0.000792132
0.000261331,0.000217819
0.000258028,0.000215066
0.000493765,0.000411553
0.000257396,0.000214539
0.000561514,0.000468022
0.000238111,0.000198465
0.000822049,0.000685178
0.000546608,0.000455598
0.000416813,0.000347413
0.000258028,0.000215066
0.000245842,0.000204909
0.000492086,0.000410154
0.0005427,0.00045234
0.00051228,0.000426985
0.000585572,0.000488074
0.000499457,0.000416298
0.000493765,0.000411553
0.000822049,0.000685178
0.000497813,0.000414927
0.000238111,0.000198465
0.000422438,0.000352102
0.000258028,0.000215066
0.000546608,0.000455598
0.000890971,0.000742624
0.000493765,0.000411553
0.000238111,0.000198465
0.000416813,0.000347413
0.0005427,0.00045234
0.000245842,0.000204909
0.000261331,0.000217819
0.000499457,0.000416298
0.000258028,0.000215066
0.000422438,0.000352102
0.000257396,0.000214539
0.000546608,0.000455598
0.000822049,0.000685178
0.000238111,0.000198465
0.000488291,0.00040699
0.000496303,0.000413668
0.00051228,0.000426985
0.000257396,0.000214539
0.0005427,0.00045234
0.000493765,0.000411553
0.000258028,0.000215066
0.000416813,0.000347413
0.000492086,0.000410154
0.000890971,0.000742624
0.000257396,0.000214539
0.000245842,0.000204909
0.000499457,0.000416298
0.000546608,0.000455598
0.000238111,0.000198465
0.000422438,0.000352102
0.000258028,0.000215066
0.000238696,0.000198953
0.001083548,0.000903137
0.000258028,0.000215066
0.000525168,0.000437728
0.00047905,0.000399288
0.000731133,0.000609399
0.000272086,0.000226783
0.001114958,0.000929318
0.000285325,0.000237818
0.000408395,0.000340397
0.000258028,0.000215066
0.000258028,0.000215066
0.000408463,0.000340454
0.000508086,0.00042349
0.001083548,0.000903137
0.000250022,0.000208394
0.000326788,0.000272378
0.000525168,0.000437728
0.001033472,0.000861399
0.00030726,0.000256101
0.000272086,0.000226783
0.000217781,0.000181521
0.000856367,0.000713782
0.000217781,0.000181521
0.000395117,0.00032933
0.000631608,0.000526445
0.000217781,0.000181521
0.000428836,0.000357435
0.000276765,0.000230684
0.000326716,0.000272318
0.000757853,0.000631671
0.000189331,0.000157807
0.000351303,0.000292811
0.000299539,0.000249666
0.000217669,0.000181427
0.000422232,0.00035193
0.000201016,0.000167547
0.001494798,0.001245914
0.000207453,0.000172912
0.000207453,0.000172912
0.000406469,0.000338792
0.000825811,0.000688314
0.000207453,0.000172912
0.000218755,0.000182333
0.000815753,0.000679931
0.000587827,0.000489953
0.00022826,0.000190255
0.000420134,0.000350182
0.000200023,0.000166719
0.000197821,0.000164884
0.00018922,0.000157715
0.00029949,0.000249625
0.000876134,0.000730258
0.00032677,0.000272363
0.00026143,0.000217902
0.000245808,0.000204881
0.000406469,0.000338792
0.00018335,0.000152822
0.00018922,0.000157715
0.00019953,0.000166308
0.000183544,0.000152984
0.000747641,0.000623159
0.000336399,0.000280389
0.000368785,0.000307382
0.000181193,0.000151024
0.000181193,0.000151024
0.000741692,0.0006182
0.000172019,0.000143377
0.000196872,0.000164093
0.000187737,0.000156479
0.000356789,0.000297384
0.000760892,0.000634203
0.000286784,0.000239035
0.000286832,0.000239074
0.000721278,0.000601185
0.000172514,0.00014379
0.000178037,0.000148394
0.000178141,0.000148481
0.000362362,0.000302029
0.000178037,0.000148394
0.000187737,0.000156479
0.000760892,0.000634203
0.000350576,0.000292205
0.000178037,0.000148394
0.000764967,0.0006376
0.000196872,0.000164093
0.000330541,0.000275506
0.000362362,0.000302029
0.000187737,0.000156479
0.000212007,0.000176708
0.000504477,0.000420481
0.000178037,0.000148394
0.000178037,0.000148394
0.00028179,0.000234872
0.000747641,0.000623159
0.000225481,0.000187939
0.000281837,0.000234911
0.000708717,0.000590716
0.000172514,0.00014379
0.000350576,0.000292205
0.000187737,0.000156479
0.000178037,0.000148394
0.000178037,0.000148394
0.000362362,0.000302029
0.000700085,0.000583521
0.000196872,0.000164093
0.000178037,0.000148394
0.000764967,0.0006376
0.00028179,0.000234872
0.000187737,0.000156479
0.000350576,0.000292205
0.000472108,0.000393502
0.000281837,0.000234911
0.000700085,0.000583521
0.000178037,0.000148394
0.000172514,0.00014379
0.000178037,0.000148394
0.000362362,0.000302029
0.000764967,0.0006376
0.000178037,0.000148394
0.000330541,0.000275506
0.000187737,0.000156479
0.000212007,0.000176708
0.000178141,0.000148481
0.000350576,0.000292205
0.000196872,0.000164093
0.000747641,0.000623159
0.00028179,0.000234872
0.000178037,0.000148394
0.000764967,0.0006376
0.000178037,0.000148394
0.000178037,0.000148394
0.000225481,0.000187939
0.000362362,0.000302029
0.000480357,0.000400378
0.000504477,0.000420481
0.000187737,0.000156479
0.000178037,0.000148394
0.000281837,0.000234911
0.000172514,0.00014379
0.000178037,0.000148394
0.000747579,0.000623107
0.000350576,0.000292205
0.000700085,0.000583521
0.000178037,0.000148394
0.000178037,0.000148394
0.000187737,0.000156479
0.000196872,0.000164093
0.000330541,0.000275506
0.00028179,0.000234872
0.000362362,0.000302029
0.00070437,0.000587093
0.000178037,0.000148394
0.000747641,0.000623159
0.000281837,0.000234911
0.000350576,0.000292205
0.000178037,0.000148394
0.000187737,0.000156479
0.000172514,0.00014379
0.000178037,0.000148394
0.000212007,0.000176708
0.000700023,0.000583469
0.000747641,0.000623159
0.000196872,0.000164093
0.000178037,0.000148394
0.000362362,0.000302029
0.000187737,0.000156479
0.00028179,0.000234872
0.000178037,0.000148394
0.000747579,0.000623107
0.000350576,0.000292205
0.000225481,0.000187939
0.000747641,0.000623159
0.000281837,0.000234911
0.000178141,0.000148481
0.000178037,0.000148394
0.000330541,0.000275506
0.000172514,0.00014379
0.000178037,0.000148394
0.000362362,0.000302029
0.000187737,0.000156479
0.000504477,0.000420481
0.000196872,0.000164093
0.000747579,0.000623107
0.000178037,0.000148394
0.000350576,0.000292205
0.000187737,0.000156479
0.000747641,0.000623159
0.00028179,0.000234872
0.000212007,0.000176708
0.000178037,0.000148394
0.000362362,0.000302029
0.000747579,0.000623107
0.000178037,0.000148394
0.000281837,0.000234911
0.000172514,0.00014379
0.000178037,0.000148394
0.000167996,0.000140025
0.000350576,0.000292205
0.00081439,0.000678794
0.000187737,0.000156479
0.000196872,0.000164093
0.000747579,0.000623107
0.000362362,0.000302029
0.000178037,0.000148394
0.000330541,0.000275506
0.000178037,0.000148394
0.00028179,0.000234872
0.000225481,0.000187939
0.000178037,0.000148394
0.000187737,0.000156479
0.000700085,0.000583521
0.000350576,0.000292205
0.000178037,0.000148394
0.000281837,0.000234911
0.000178037,0.000148394
0.000747579,0.000623107
0.000172514,0.00014379
0.000504477,0.000420481
0.000196872,0.000164093
0.000362362,0.000302029
0.000178037,0.000148394
0.000178037,0.000148394
0.000700085,0.000583521
0.000178141,0.000148481
0.000187737,0.000156479
0.000212007,0.000176708
0.000350576,0.000292205
0.000747579,0.000623107
0.00028179,0.000234872
0.000178037,0.000148394
0.000362344,0.000302014
0.000700085,0.000583521
0.000281837,0.000234911
0.000178037,0.000148394
0.000330523,0.000275491
0.000178037,0.000148394
0.000187737,0.000156479
0.000172514,0.00014379
0.000747579,0.000623107
0.00054205,0.000451799
0.000339092,0.000282633
0.000350576,0.000292205
0.000196872,0.000164093
0.000164295,0.00013694
0.000164698,0.000137276
0.000178037,0.000148394
0.000291479,0.000242948
0.000180316,0.000150294
0.000339536,0.000283003
0.000171597,0.000143026
0.000349672,0.000291452
0.000374459,0.000312112
0.000377156,0.00031436
0.000177601,0.000148031
0.000567208,0.000472768
0.000164295,0.00013694
0.000178037,0.000148394
0.000169629,0.000141386
0.000171597,0.000143026
0.000390381,0.000325383
0.000277875,0.000231609
0.000364406,0.000303732
0.00034152,0.000284657
0.000331875,0.000276618
0.000593981,0.000495083
0.000158741,0.00013231
0.000281625,0.000234734
0.000329177,0.000274369
0.0003618,0.00030156
0.000172019,0.000143377
0.000172019,0.000143377
0.000593981,0.000495083
0.000158741,0.00013231
0.000329177,0.000274369
0.000163895,0.000136606
0.000325527,0.000271327
0.000364406,0.000303732
0.0003618,0.00030156
0.000277875,0.000231609
0.000328058,0.000273436
0.000281625,0.000234734
0.000174221,0.000145213
0.000172019,0.000143377
0.000594,0.000495099
0.000158741,0.00013231
0.0003618,0.00030156
0.00034152,0.000284657
0.000364406,0.000303732
0.000171597,0.000143026
0.000329177,0.000274369
0.000172019,0.000143377
0.000623831,0.000519963
0.000163895,0.000136606
0.000171597,0.000143026
0.000158741,0.00013231
0.000277875,0.000231609
0.000212322,0.00017697
0.000281625,0.000234734
0.000364406,0.000303732
0.000390381,0.000325383
0.000329177,0.000274369
0.000172019,0.000143377
0.000331875,0.000276618
0.0003618,0.00030156
0.000593981,0.000495083
0.000158741,0.00013231
0.000171597,0.000143026
0.000163895,0.000136606
0.000328058,0.000273436
0.000172019,0.000143377
0.000174221,0.000145213
0.000364406,0.000303732
0.000277875,0.000231609
0.0003618,0.00030156
0.00034152,0.000284657
0.000329177,0.000274369
0.000548033,0.000456785
0.000158741,0.00013231
0.000281625,0.000234734
0.000172019,0.000143377
0.000158741,0.00013231
0.000593981,0.000495083
0.000163895,0.000136606
0.000329177,0.000274369
0.0003618,0.00030156
0.000364406,0.000303732
0.000172019,0.000143377
0.000277875,0.000231609
0.000281625,0.000234734
0.000171597,0.000143026
0.000158741,0.00013231
0.000171597,0.000143026
0.000327594,0.00027305
0.000593981,0.000495083
0.000383738,0.000319845
0.000325527,0.000271327
0.00034152,0.000284657
0.000432762,0.000360707
0.000364406,0.000303732
0.000172019,0.000143377
0.000320274,0.000266948
0.000390381,0.000325383
0.000331875,0.000276618
0.000328058,0.000273436
0.000329177,0.000274369
0.0004641,0.000386827
0.000174221,0.000145213
0.000158741,0.00013231
0.000163895,0.000136606
0.000171597,0.000143026
0.000593981,0.000495083
0.000159131,0.000132635
0.000277875,0.000231609
0.000172019,0.000143377
0.000181391,0.000151189
0.000272309,0.000226969
0.000676358,0.000563744
0.000172019,0.000143377
0.000338724,0.000282326
0.000172019,0.000143377
0.000166682,0.000138929
0.000722366,0.000602092
0.000185033,0.000154225
0.000172119,0.000143461
0.000350112,0.000291818
0.000172019,0.000143377
0.000676358,0.000563744
0.000181391,0.000151189
0.00020484,0.000170734
0.000172019,0.000143377
0.000338724,0.000282326
0.000722366,0.000602092
0.000190217,0.000158545
0.000272264,0.000226932
0.000172019,0.000143377
0.000272309,0.000226969
0.000166682,0.000138929
0.000350112,0.000291818
0.000722306,0.000602042
0.000172019,0.000143377
0.000166686,0.000138933
0.000181391,0.000151189
0.000172019,0.000143377
0.000338724,0.000282326
0.000676418,0.000563794
0.000319367,0.000266192
0.000487422,0.000406266
0.000722288,0.000602027
0.000350112,0.000291818
0.000190217,0.000158545
0.000181391,0.000151189
0.000272264,0.000226932
0.000172019,0.000143377
0.000172019,0.000143377
0.000166682,0.000138929
0.000172019,0.000143377
0.000172019,0.000143377
0.000722366,0.000602092
0.000272309,0.000226969
0.000338724,0.000282326
0.000185033,0.000154225
0.000181391,0.000151189
0.00067634,0.000563729
0.00020484,0.000170734
0.000350112,0.000291818
0.000172119,0.000143461
0.000172019,0.000143377
0.000722366,0.000602092
0.000190217,0.000158545
0.000272264,0.000226932
0.000166682,0.000138929
0.000172019,0.000143377
0.000172019,0.000143377
0.000181391,0.000151189
0.000319367,0.000266192
0.000338724,0.000282326
0.000722288,0.000602027
0.000272309,0.000226969
0.000350112,0.000291818
0.000722366,0.000602092
0.000172019,0.000143377
0.000181391,0.000151189
0.000172019,0.000143377
0.000338724,0.000282326
0.000487422,0.000406266
0.00067634,0.000563729
0.000190217,0.000158545
0.000166682,0.000138929
0.000272264,0.000226932
0.000172019,0.000143377
0.000181391,0.000151189
0.000722366,0.000602092
0.000172019,0.000143377
0.000350112,0.000291818
0.000172019,0.000143377
0.000272309,0.000226969
0.000185033,0.000154225
0.000172019,0.000143377
0.00020484,0.000170734
0.000722288,0.000602027
0.000319367,0.000266192
0.000338724,0.000282326
0.000181391,0.000151189
0.000676418,0.000563794
0.000350112,0.000291818
0.000172019,0.000143377
0.000464118,0.000386842
0.000172019,0.000143377
0.000272264,0.000226932
0.000190217,0.000158545
0.000722288,0.000602027
0.000172119,0.000143461
0.000172019,0.000143377
0.000166682,0.000138929
0.000181391,0.000151189
0.000272309,0.000226969
0.000338724,0.000282326
0.001285425,0.001071402
0.000955437,0.000796357
0.000172019,0.000143377
0.000172019,0.000143377
0.000350112,0.000291818
0.000244635,0.000203903
0.000181391,0.000151189
0.000172019,0.000143377
0.000190217,0.000158545
0.000338724,0.000282326
0.00020484,0.000170734
0.000676418,0.000563794
0.000319367,0.000266192
0.000487422,0.000406266
0.000702588,0.000585607
0.000272264,0.000226932
0.000172019,0.000143377
0.000350112,0.000291818
0.000694212,0.000578626
0.000676418,0.000563794
0.000172019,0.000143377
0.000181391,0.000151189
0.000338724,0.000282326
0.000166682,0.000138929
0.000273407,0.000227884
0.000172019,0.000143377
0.000272309,0.000226969
0.000694212,0.000578626
0.000190217,0.000158545
0.000350112,0.000291818
0.000181391,0.000151189
0.000272264,0.000226932
0.000172019,0.000143377
0.000722366,0.000602092
0.000172019,0.000143377
0.000319367,0.000266192
0.000172019,0.000143377
0.000338724,0.000282326
0.000756936,0.000630906
0.000172119,0.000143461
0.00020484,0.000170734
0.000166682,0.000138929
0.000272309,0.000226969
0.000350112,0.000291818
0.000181391,0.000151189
0.000722366,0.000602092
0.000217859,0.000181585
0.000172019,0.000143377
0.000190217,0.000158545
0.000272264,0.000226932
0.000172019,0.000143377
0.000487422,0.000406266
0.000172019,0.000143377
0.000338724,0.000282326
0.00075696,0.000630926
0.000181391,0.000151189
0.000676418,0.000563794
0.000350112,0.000291818
0.000172019,0.000143377
0.000166682,0.000138929
0.000172019,0.000143377
0.000272309,0.000226969
0.000756936,0.000630906
0.000338724,0.000282326
0.000166686,0.000138933
0.000181391,0.000151189
0.000319367,0.000266192
0.000190217,0.000158545
0.000272264,0.000226932
0.000722366,0.000602092
0.000172019,0.000143377
0.000350112,0.000291818
0.000172019,0.000143377
0.00075696,0.000630926
0.00020484,0.000170734
0.000722366,0.000602092
0.000338724,0.000282326
0.000181391,0.000151189
0.000172019,0.000143377
0.000166682,0.000138929
0.000272309,0.000226969
0.000172019,0.000143377
0.000217859,0.000181585
0.000172019,0.000143377
0.000172119,0.000143461
0.000694212,0.000578626
0.000272264,0.000226932
0.000350112,0.000291818
0.000172019,0.000143377
0.000190217,0.000158545
0.000172019,0.000143377
0.000181391,0.000151189
0.000722366,0.000602092
0.000319367,0.000266192
0.000172019,0.000143377
0.000338724,0.000282326
0.000523725,0.000436525
0.000487422,0.000406266
0.000327629,0.000273078
0.000172019,0.000143377
0.000756936,0.000630906
0.000166682,0.000138929
0.000350112,0.000291818
0.000272309,0.000226969
0.000181391,0.000151189
0.000722366,0.000602092
0.000694212,0.000578626
0.000190217,0.000158545
0.000338724,0.000282326
0.000172019,0.000143377
0.000272264,0.000226932
0.000172019,0.000143377
0.000172019,0.000143377
0.000722366,0.000602092
0.00020484,0.000170734
0.000181391,0.000151189
0.000694212,0.000578626
0.000350112,0.000291818
0.000172019,0.000143377
0.000166682,0.000138929
0.000338724,0.000282326
0.000319367,0.000266192
0.000272309,0.000226969
0.000217859,0.000181585
0.000172019,0.000143377
0.000722366,0.000602092
0.000181391,0.000151189
0.00075696,0.000630926
0.000190217,0.000158545
0.000272264,0.000226932
0.000172019,0.000143377
0.000350112,0.000291818
0.00017114,0.000142645
0.000159131,0.000132635
0.000277875,0.000231609
0.000593981,0.000495083
0.000281625,0.000234734
0.000163895,0.000136606
0.000328058,0.000273436
0.00034152,0.000284657
0.000390381,0.000325383
0.000158741,0.00013231
0.000331875,0.000276618
0.000449562,0.00037471
0.000172019,0.000143377
0.000337851,0.000281599
0.000171597,0.000143026
0.000364406,0.000303732
0.000548033,0.000456785
0.000171597,0.000143026
0.000158741,0.00013231
0.000329177,0.000274369
0.000172019,0.000143377
0.0003618,0.00030156
0.000277875,0.000231609
0.000281625,0.000234734
0.000163895,0.000136606
0.000364406,0.000303732
0.000593981,0.000495083
0.000174221,0.000145213
0.000158741,0.00013231
0.000212322,0.00017697
0.000172019,0.000143377
0.00034152,0.000284657
0.000329177,0.000274369
0.0003618,0.00030156
0.000158741,0.00013231
0.000548033,0.000456785
0.000171597,0.000143026
0.000364406,0.000303732
0.000328058,0.000273436
0.000277875,0.000231609
0.000172019,0.000143377
0.000281625,0.000234734
0.000163895,0.000136606
0.000158741,0.00013231
0.000329177,0.000274369
0.0003618,0.00030156
0.000390381,0.000325383
0.000331875,0.000276618
0.000548033,0.000456785
0.000172019,0.000143377
0.000364406,0.000303732
0.000195603,0.000163035
0.000172019,0.000143377
0.000171597,0.000143026
0.000158741,0.00013231
0.000174221,0.000145213
0.00034152,0.000284657
0.0003618,0.00030156
0.000171597,0.000143026
0.000593981,0.000495083
0.000172019,0.000143377
0.000329177,0.000274369
0.000277875,0.000231609
0.000163895,0.000136606
0.000281625,0.000234734
0.000321567,0.000268026
0.000195603,0.000163035
0.000401366,0.000334538
0.000172019,0.000143377
0.000364406,0.000303732
0.000158741,0.00013231
0.000328058,0.000273436
0.0003618,0.00030156
0.010489485,0.008742985
0.004718197,0.003932617
0.002459557,0.002050041
0.000390363,0.000325368
0.003982875,0.003319726
0.004756617,0.00396464
0.002349155,0.00195802
0.000341502,0.000284642
0.002803643,0.002336836
0.005223146,0.004353492
0.004036625,0.003364527
0.002465599,0.002055076
0.002497161,0.002081383
0.000158741,0.00013231
0.0003618,0.00030156
0.000731844,0.000609992
0.000337851,0.000281599
0.000171597,0.000143026
0.000328058,0.000273436
0.000171597,0.000143026
0.000187311,0.000156124
0.000163895,0.000136606
0.000277875,0.000231609
0.000331875,0.000276618
0.000390381,0.000325383
0.000195603,0.000163035
0.00034152,0.000284657
0.000364406,0.000303732
0.000172019,0.000143377
0.000172019,0.000143377
0.000281625,0.000234735
0.000325527,0.000271327
0.000158741,0.00013231
0.000329177,0.000274369
0.0003618,0.00030156
0.000669779,0.000558261
0.000171597,0.000143026
0.000195603,0.000163035
0.000172019,0.000143378
0.000163895,0.000136606
0.000277875,0.000231609
0.000158741,0.00013231
0.000364406,0.000303732
0.000172019,0.000143378
0.000159131,0.000132635
0.000548033,0.000456786
0.000337852,0.000281599
0.000174221,0.000145213
0.000195604,0.000163036
0.000172019,0.000143378
0.000361801,0.000301561
0.000329178,0.00027437
0.000158741,0.000132311
0.000593983,0.000495085
0.00017202,0.000143378
0.000364408,0.000303734
0.000281628,0.000234737
0.000195605,0.000163037
0.000163896,0.000136608
0.000277879,0.000231612
0.000341525,0.000284661
0.000329182,0.000274373
0.000464109,0.000386835
0.000172022,0.00014338
0.000328064,0.000273441
0.000158744,0.000132313
0.000361808,0.000301567
0.001565396,0.001304757
0.000327604,0.000273058
0.000383749,0.000319855
0.00039213,0.000326841
0.000593999,0.000495099
0.00036442,0.000303744
0.000195607,0.000163038
0.000172024,0.000143382
0.000172024,0.000143382
0.000158746,0.000132314
0.00054805,0.0004568
0.000337865,0.00028161
0.000281634,0.000234742
0.0001639,0.00013661
0.000361812,0.00030157
0.000171602,0.000143031
0.000277886,0.000231618
0.000195679,0.000163098
0.000248588,0.000207198
0.000332004,0.000276725
0.000174288,0.000145269
0.000390532,0.000325509
0.000171677,0.000143093
0.000364593,0.000303888
0.000172124,0.000143466
0.000172147,0.000143485
0.000171737,0.000143143
0.00015887,0.000132418
0.000548522,0.000457193
0.000341911,0.000284983
0.000195829,0.000163224
0.000362218,0.000301909
0.000329592,0.000274715
0.000331328,0.000276162
0.000282365,0.000235351
0.000328919,0.000274154
0.000365757,0.000304859
0.000326777,0.000272369
0.000172691,0.000143938
0.000159361,0.000132827
0.000596302,0.000497018
0.00017268,0.000143928
0.000278942,0.000232498
0.000164378,0.000137009
0.00019613,0.000163474
0.0001596,0.000133027
0.000249512,0.000207968
0.000363316,0.000302824
0.000330556,0.000275518
0.000172718,0.00014396
0.000365902,0.000304979
0.000159392,0.000132854
0.00055026,0.000458642
0.000172725,0.000143966
0.00028277,0.000235689
0.000196398,0.000163698
0.000342923,0.000285826
0.000174936,0.000145809
0.000279016,0.00023256
0.000363286,0.000302799
0.000330528,0.000275495
0.000172725,0.000143966
0.000159392,0.000132854
0.000164568,0.000137167
0.00018808,0.000156765
0.000218999,0.000182535
0.000333238,0.000277754
0.00059642,0.000497116
0.000391984,0.000326719
0.000365902,0.000304979
0.000172302,0.000143614
0.000249512,0.000207968
0.000196406,0.000163705
0.000172725,0.000143966
0.000329405,0.000274559
0.000172725,0.000143966
0.000218999,0.000182535
0.000172302,0.000143614
0.000330528,0.000275495
0.000363286,0.000302799
0.000282782,0.000235698
0.000159392,0.000132854
0.000172302,0.000143614
0.00018808,0.000156765
0.000550283,0.000458661
0.000279016,0.00023256
0.000365902,0.000304979
0.000172725,0.000143966
0.000164568,0.000137167
0.000218999,0.000182535
0.000196406,0.000163705
0.000159392,0.000132854
0.000339239,0.000282755
0.000172725,0.000143966
0.000249512,0.000207968
0.000342923,0.000285826
0.00018808,0.000156765
0.000363286,0.000302799
0.000550283,0.000458661
0.000174936,0.000145809
0.000282782,0.000235698
0.000172725,0.000143966
0.000218999,0.000182535
0.000196406,0.000163705
0.000365902,0.000304979
0.000159392,0.000132854
0.000279016,0.00023256
0.000172725,0.000143966
0.00018808,0.000156765
0.000330528,0.000275495
0.00059642,0.000497116
0.000363286,0.000302799
0.000329405,0.000274559
0.000164568,0.000137167
0.000218999,0.000182535
0.000365902,0.000304979
0.000322888,0.000269127
0.000391984,0.000326719
0.000333238,0.000277754
0.00018808,0.000156765
0.000159392,0.000132854
0.000172725,0.000143966
0.000196406,0.000163705
0.00059642,0.000497116
0.000282782,0.000235698
0.000172725,0.000143966
0.000363286,0.000302799
0.000218999,0.000182535
0.000339239,0.000282755
0.000279016,0.00023256
0.000342923,0.000285826
0.00018808,0.000156765
0.000172302,0.000143614
0.000159392,0.000132854
0.000176206,0.000146867
0.000365902,0.000304979
0.000172725,0.000143966
0.000661177,0.000551091
0.000196406,0.000163705
0.000172302,0.000143614
0.000174936,0.000145809
0.000164568,0.000137167
0.00018808,0.000156765
0.000172725,0.000143966
0.000363286,0.000302799
0.000330528,0.000275495
0.000218999,0.000182535
0.000282782,0.000235698
0.000159392,0.000132854
0.000172725,0.000143966
0.000279016,0.00023256
0.000329405,0.000274559
0.000172302,0.000143614
0.00018808,0.000156765
0.000196406,0.000163705
0.000365902,0.000304979
0.000642557,0.000535571
0.000172725,0.000143966
0.000159392,0.000132854
0.000363286,0.000302799
0.000330528,0.000275495
0.000326864,0.000272441
0.000172725,0.000143966
0.000218999,0.000182535
0.000342923,0.000285826
0.000164568,0.000137167
0.000550283,0.000458661
0.00018808,0.000156765
0.000282782,0.000235698
0.000391984,0.000326719
0.000365902,0.000304979
0.000333238,0.000277754
0.000196406,0.000163705
0.000159392,0.000132854
0.000172725,0.000143966
0.000218999,0.000182535
0.000279016,0.00023256
0.000172725,0.000143966
0.000330528,0.000275495
0.000363286,0.000302799
0.000174936,0.000145809
0.000580256,0.000483643
0.00018808,0.000156765
0.000159784,0.00013318
0.000159392,0.000132854
0.000164568,0.000137167
0.000365902,0.000304979
0.000196406,0.000163705
0.000172725,0.000143966
0.000218999,0.000182535
0.000172302,0.000143614
0.000329405,0.000274559
0.000282782,0.000235698
0.000172725,0.000143966
0.000172302,0.000143614
0.000330528,0.000275495
0.00059642,0.000497116
0.00018808,0.000156765
0.000342923,0.000285826
0.000363286,0.000302799
0.000159392,0.000132854
0.000279016,0.00023256
0.000218999,0.000182535
0.000196406,0.000163705
0.000365902,0.000304979
0.000172725,0.000143966
0.00059642,0.000497116
0.000172302,0.000143614
0.000164568,0.000137167
0.000159392,0.000132854
0.00018808,0.000156765
0.000330528,0.000275495
0.000213194,0.000177697
0.000363286,0.000302799
0.000282782,0.000235698
0.000218999,0.000182535
0.000196406,0.000163705
0.000172725,0.000143966
0.000174936,0.000145809
0.000365902,0.000304979
0.00059642,0.000497116
0.000333238,0.000277754
0.000391984,0.000326719
0.000279016,0.00023256
0.000159392,0.000132854
0.00018808,0.000156765
0.000196406,0.000163705
0.000330528,0.000275495
0.000218999,0.000182535
0.000329524,0.000274658
0.000172956,0.000144159
0.000343382,0.000286209
0.000363836,0.000303257
0.000164885,0.000137432
0.000597857,0.000498314
0.000283819,0.000236563
0.000367245,0.000306098
0.000160062,0.000133412
0.000189489,0.000157939
0.000197863,0.000164918
0.000220639,0.000183903
0.000173971,0.000145005
0.000281029,0.000234238
0.000365907,0.000304984
0.000388094,0.000323476
0.000173545,0.00014465
0.000469369,0.000391219
0.000332838,0.000277421
0.000328901,0.000274139
0.000600137,0.000500214
0.000160386,0.000133682
0.000173376,0.000144509
0.000183271,0.000152756
0.000701405,0.000584621
0.000189253,0.000157742
0.000353741,0.000294843
0.000683429,0.000569638
0.000881201,0.000734481
0.000342569,0.000285531
0.000173971,0.000145005
0.000173971,0.000145005
0.0002754,0.000229546
0.000207165,0.000172672
0.000168409,0.000140369
0.000189253,0.000157742
0.000189253,0.000157742
0.000322677,0.000268951
0.000189253,0.000157742
0.000275086,0.000229284
0.000684096,0.000570194
0.000706313,0.000588712
0.00018345,0.000152905
0.000173802,0.000144864
0.000353741,0.000294843
0.000492474,0.000410477
0.000342235,0.000285253
0.000173802,0.000144864
0.000173802,0.000144864
0.000192188,0.000160189
0.000189253,0.000157742
0.000189253,0.000157742
0.000173903,0.000144948
